company,plan_accepted,region,first_name,middle_name,last_name,degree,office_name,url,street_address,city,state,zip,phone,fax,speciality,npi.npi_id,npi.url,npi.search_url,npi.first_name,npi.middle_name,npi.last_name,npi.type,npi.street_address,npi.city,npi.state,npi.zip,npi.phone,npi.fax,npi.specialty,npi.full_address,accepting_new_patients
BCBS278,Blue Card PPO Basic278,PA278,Kaitlin278,M278,Blakeley278,,Novacare Rehabilitation278,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT278,3247 Green Garden Rd2,Aliquippa278,PA278,150288,(724) 378-82558,,Physical Therapist278,16495117948,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US278,KAITLIN278,,BLAKELEY278,Individual278,3099 W LIBERTY AVE2,PITTSBURGH278,PA278,15216-25738,412-572-32208,,Physical Therapist278,"3099 W LIBERTY AVE, PITTSBURGH2",FALSE278
BCBS279,Blue Card PPO Basic279,PA279,Kaitlin279,M279,Blakeley279,,Novacare Rehabilitation279,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT279,3248 Green Garden Rd1,Aliquippa279,PA279,150289,(724) 378-82559,,Physical Therapist279,16495117949,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US279,KAITLIN279,,BLAKELEY279,Individual279,3100 W LIBERTY AVE1,PITTSBURGH279,PA279,15216-25739,412-572-32209,,Physical Therapist279,"3100 W LIBERTY AVE, PITTSBURGH1",FALSE279
BCBS280,Blue Card PPO Basic280,PA280,Kaitlin280,M280,Blakeley280,,Novacare Rehabilitation280,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT280,3248 Green Garden Rd2,Aliquippa280,PA280,150290,(724) 378-82560,,Physical Therapist280,16495117950,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US280,KAITLIN280,,BLAKELEY280,Individual280,3100 W LIBERTY AVE2,PITTSBURGH280,PA280,15216-25740,412-572-32210,,Physical Therapist280,"3100 W LIBERTY AVE, PITTSBURGH2",FALSE280
BCBS281,Blue Card PPO Basic281,PA281,Kaitlin281,M281,Blakeley281,,Novacare Rehabilitation281,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT281,3249 Green Garden Rd1,Aliquippa281,PA281,150291,(724) 378-82561,,Physical Therapist281,16495117951,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US281,KAITLIN281,,BLAKELEY281,Individual281,3101 W LIBERTY AVE1,PITTSBURGH281,PA281,15216-25741,412-572-32211,,Physical Therapist281,"3101 W LIBERTY AVE, PITTSBURGH1",FALSE281
BCBS282,Blue Card PPO Basic282,PA282,Kaitlin282,M282,Blakeley282,,Novacare Rehabilitation282,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT282,3249 Green Garden Rd2,Aliquippa282,PA282,150292,(724) 378-82562,,Physical Therapist282,16495117952,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US282,KAITLIN282,,BLAKELEY282,Individual282,3101 W LIBERTY AVE2,PITTSBURGH282,PA282,15216-25742,412-572-32212,,Physical Therapist282,"3101 W LIBERTY AVE, PITTSBURGH2",FALSE282
BCBS283,Blue Card PPO Basic283,PA283,Kaitlin283,M283,Blakeley283,,Novacare Rehabilitation283,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT283,3250 Green Garden Rd1,Aliquippa283,PA283,150293,(724) 378-82563,,Physical Therapist283,16495117953,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US283,KAITLIN283,,BLAKELEY283,Individual283,3102 W LIBERTY AVE1,PITTSBURGH283,PA283,15216-25743,412-572-32213,,Physical Therapist283,"3102 W LIBERTY AVE, PITTSBURGH1",FALSE283
BCBS284,Blue Card PPO Basic284,PA284,Kaitlin284,M284,Blakeley284,,Novacare Rehabilitation284,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT284,3250 Green Garden Rd2,Aliquippa284,PA284,150294,(724) 378-82564,,Physical Therapist284,16495117954,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US284,KAITLIN284,,BLAKELEY284,Individual284,3102 W LIBERTY AVE2,PITTSBURGH284,PA284,15216-25744,412-572-32214,,Physical Therapist284,"3102 W LIBERTY AVE, PITTSBURGH2",FALSE284
BCBS285,Blue Card PPO Basic285,PA285,Kaitlin285,M285,Blakeley285,,Novacare Rehabilitation285,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT285,3251 Green Garden Rd1,Aliquippa285,PA285,150295,(724) 378-82565,,Physical Therapist285,16495117955,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US285,KAITLIN285,,BLAKELEY285,Individual285,3103 W LIBERTY AVE1,PITTSBURGH285,PA285,15216-25745,412-572-32215,,Physical Therapist285,"3103 W LIBERTY AVE, PITTSBURGH1",FALSE285
BCBS286,Blue Card PPO Basic286,PA286,Kaitlin286,M286,Blakeley286,,Novacare Rehabilitation286,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT286,3251 Green Garden Rd2,Aliquippa286,PA286,150296,(724) 378-82566,,Physical Therapist286,16495117956,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US286,KAITLIN286,,BLAKELEY286,Individual286,3103 W LIBERTY AVE2,PITTSBURGH286,PA286,15216-25746,412-572-32216,,Physical Therapist286,"3103 W LIBERTY AVE, PITTSBURGH2",FALSE286
BCBS287,Blue Card PPO Basic287,PA287,Kaitlin287,M287,Blakeley287,,Novacare Rehabilitation287,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT287,3252 Green Garden Rd1,Aliquippa287,PA287,150297,(724) 378-82567,,Physical Therapist287,16495117957,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US287,KAITLIN287,,BLAKELEY287,Individual287,3104 W LIBERTY AVE1,PITTSBURGH287,PA287,15216-25747,412-572-32217,,Physical Therapist287,"3104 W LIBERTY AVE, PITTSBURGH1",FALSE287
BCBS288,Blue Card PPO Basic288,PA288,Kaitlin288,M288,Blakeley288,,Novacare Rehabilitation288,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT288,3252 Green Garden Rd2,Aliquippa288,PA288,150298,(724) 378-82568,,Physical Therapist288,16495117958,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US288,KAITLIN288,,BLAKELEY288,Individual288,3104 W LIBERTY AVE2,PITTSBURGH288,PA288,15216-25748,412-572-32218,,Physical Therapist288,"3104 W LIBERTY AVE, PITTSBURGH2",FALSE288
BCBS289,Blue Card PPO Basic289,PA289,Kaitlin289,M289,Blakeley289,,Novacare Rehabilitation289,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT289,3253 Green Garden Rd1,Aliquippa289,PA289,150299,(724) 378-82569,,Physical Therapist289,16495117959,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US289,KAITLIN289,,BLAKELEY289,Individual289,3105 W LIBERTY AVE1,PITTSBURGH289,PA289,15216-25749,412-572-32219,,Physical Therapist289,"3105 W LIBERTY AVE, PITTSBURGH1",FALSE289
BCBS290,Blue Card PPO Basic290,PA290,Kaitlin290,M290,Blakeley290,,Novacare Rehabilitation290,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT290,3253 Green Garden Rd2,Aliquippa290,PA290,150300,(724) 378-82570,,Physical Therapist290,16495117960,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US290,KAITLIN290,,BLAKELEY290,Individual290,3105 W LIBERTY AVE2,PITTSBURGH290,PA290,15216-25750,412-572-32220,,Physical Therapist290,"3105 W LIBERTY AVE, PITTSBURGH2",FALSE290
BCBS291,Blue Card PPO Basic291,PA291,Kaitlin291,M291,Blakeley291,,Novacare Rehabilitation291,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT291,3254 Green Garden Rd1,Aliquippa291,PA291,150301,(724) 378-82571,,Physical Therapist291,16495117961,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US291,KAITLIN291,,BLAKELEY291,Individual291,3106 W LIBERTY AVE1,PITTSBURGH291,PA291,15216-25751,412-572-32221,,Physical Therapist291,"3106 W LIBERTY AVE, PITTSBURGH1",FALSE291
BCBS292,Blue Card PPO Basic292,PA292,Kaitlin292,M292,Blakeley292,,Novacare Rehabilitation292,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT292,3254 Green Garden Rd2,Aliquippa292,PA292,150302,(724) 378-82572,,Physical Therapist292,16495117962,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US292,KAITLIN292,,BLAKELEY292,Individual292,3106 W LIBERTY AVE2,PITTSBURGH292,PA292,15216-25752,412-572-32222,,Physical Therapist292,"3106 W LIBERTY AVE, PITTSBURGH2",FALSE292
BCBS293,Blue Card PPO Basic293,PA293,Kaitlin293,M293,Blakeley293,,Novacare Rehabilitation293,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT293,3255 Green Garden Rd1,Aliquippa293,PA293,150303,(724) 378-82573,,Physical Therapist293,16495117963,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US293,KAITLIN293,,BLAKELEY293,Individual293,3107 W LIBERTY AVE1,PITTSBURGH293,PA293,15216-25753,412-572-32223,,Physical Therapist293,"3107 W LIBERTY AVE, PITTSBURGH1",FALSE293
BCBS294,Blue Card PPO Basic294,PA294,Kaitlin294,M294,Blakeley294,,Novacare Rehabilitation294,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT294,3255 Green Garden Rd2,Aliquippa294,PA294,150304,(724) 378-82574,,Physical Therapist294,16495117964,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US294,KAITLIN294,,BLAKELEY294,Individual294,3107 W LIBERTY AVE2,PITTSBURGH294,PA294,15216-25754,412-572-32224,,Physical Therapist294,"3107 W LIBERTY AVE, PITTSBURGH2",FALSE294
BCBS295,Blue Card PPO Basic295,PA295,Kaitlin295,M295,Blakeley295,,Novacare Rehabilitation295,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT295,3256 Green Garden Rd1,Aliquippa295,PA295,150305,(724) 378-82575,,Physical Therapist295,16495117965,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US295,KAITLIN295,,BLAKELEY295,Individual295,3108 W LIBERTY AVE1,PITTSBURGH295,PA295,15216-25755,412-572-32225,,Physical Therapist295,"3108 W LIBERTY AVE, PITTSBURGH1",FALSE295
BCBS296,Blue Card PPO Basic296,PA296,Kaitlin296,M296,Blakeley296,,Novacare Rehabilitation296,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT296,3256 Green Garden Rd2,Aliquippa296,PA296,150306,(724) 378-82576,,Physical Therapist296,16495117966,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US296,KAITLIN296,,BLAKELEY296,Individual296,3108 W LIBERTY AVE2,PITTSBURGH296,PA296,15216-25756,412-572-32226,,Physical Therapist296,"3108 W LIBERTY AVE, PITTSBURGH2",FALSE296
BCBS297,Blue Card PPO Basic297,PA297,Kaitlin297,M297,Blakeley297,,Novacare Rehabilitation297,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT297,3257 Green Garden Rd1,Aliquippa297,PA297,150307,(724) 378-82577,,Physical Therapist297,16495117967,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US297,KAITLIN297,,BLAKELEY297,Individual297,3109 W LIBERTY AVE1,PITTSBURGH297,PA297,15216-25757,412-572-32227,,Physical Therapist297,"3109 W LIBERTY AVE, PITTSBURGH1",FALSE297
BCBS298,Blue Card PPO Basic298,PA298,Kaitlin298,M298,Blakeley298,,Novacare Rehabilitation298,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT298,3257 Green Garden Rd2,Aliquippa298,PA298,150308,(724) 378-82578,,Physical Therapist298,16495117968,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US298,KAITLIN298,,BLAKELEY298,Individual298,3109 W LIBERTY AVE2,PITTSBURGH298,PA298,15216-25758,412-572-32228,,Physical Therapist298,"3109 W LIBERTY AVE, PITTSBURGH2",FALSE298
BCBS299,Blue Card PPO Basic299,PA299,Kaitlin299,M299,Blakeley299,,Novacare Rehabilitation299,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT299,3258 Green Garden Rd1,Aliquippa299,PA299,150309,(724) 378-82579,,Physical Therapist299,16495117969,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US299,KAITLIN299,,BLAKELEY299,Individual299,3110 W LIBERTY AVE1,PITTSBURGH299,PA299,15216-25759,412-572-32229,,Physical Therapist299,"3110 W LIBERTY AVE, PITTSBURGH1",FALSE299
BCBS300,Blue Card PPO Basic300,PA300,Kaitlin300,M300,Blakeley300,,Novacare Rehabilitation300,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT300,3258 Green Garden Rd2,Aliquippa300,PA300,150310,(724) 378-82580,,Physical Therapist300,16495117970,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US300,KAITLIN300,,BLAKELEY300,Individual300,3110 W LIBERTY AVE2,PITTSBURGH300,PA300,15216-25760,412-572-32230,,Physical Therapist300,"3110 W LIBERTY AVE, PITTSBURGH2",FALSE300
BCBS301,Blue Card PPO Basic301,PA301,Kaitlin301,M301,Blakeley301,,Novacare Rehabilitation301,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT301,3259 Green Garden Rd1,Aliquippa301,PA301,150311,(724) 378-82581,,Physical Therapist301,16495117971,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US301,KAITLIN301,,BLAKELEY301,Individual301,3111 W LIBERTY AVE1,PITTSBURGH301,PA301,15216-25761,412-572-32231,,Physical Therapist301,"3111 W LIBERTY AVE, PITTSBURGH1",FALSE301
BCBS302,Blue Card PPO Basic302,PA302,Kaitlin302,M302,Blakeley302,,Novacare Rehabilitation302,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT302,3259 Green Garden Rd2,Aliquippa302,PA302,150312,(724) 378-82582,,Physical Therapist302,16495117972,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US302,KAITLIN302,,BLAKELEY302,Individual302,3111 W LIBERTY AVE2,PITTSBURGH302,PA302,15216-25762,412-572-32232,,Physical Therapist302,"3111 W LIBERTY AVE, PITTSBURGH2",FALSE302
BCBS303,Blue Card PPO Basic303,PA303,Kaitlin303,M303,Blakeley303,,Novacare Rehabilitation303,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT303,3260 Green Garden Rd1,Aliquippa303,PA303,150313,(724) 378-82583,,Physical Therapist303,16495117973,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US303,KAITLIN303,,BLAKELEY303,Individual303,3112 W LIBERTY AVE1,PITTSBURGH303,PA303,15216-25763,412-572-32233,,Physical Therapist303,"3112 W LIBERTY AVE, PITTSBURGH1",FALSE303
BCBS304,Blue Card PPO Basic304,PA304,Kaitlin304,M304,Blakeley304,,Novacare Rehabilitation304,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT304,3260 Green Garden Rd2,Aliquippa304,PA304,150314,(724) 378-82584,,Physical Therapist304,16495117974,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US304,KAITLIN304,,BLAKELEY304,Individual304,3112 W LIBERTY AVE2,PITTSBURGH304,PA304,15216-25764,412-572-32234,,Physical Therapist304,"3112 W LIBERTY AVE, PITTSBURGH2",FALSE304
BCBS305,Blue Card PPO Basic305,PA305,Kaitlin305,M305,Blakeley305,,Novacare Rehabilitation305,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT305,3261 Green Garden Rd1,Aliquippa305,PA305,150315,(724) 378-82585,,Physical Therapist305,16495117975,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US305,KAITLIN305,,BLAKELEY305,Individual305,3113 W LIBERTY AVE1,PITTSBURGH305,PA305,15216-25765,412-572-32235,,Physical Therapist305,"3113 W LIBERTY AVE, PITTSBURGH1",FALSE305
BCBS306,Blue Card PPO Basic306,PA306,Kaitlin306,M306,Blakeley306,,Novacare Rehabilitation306,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT306,3261 Green Garden Rd2,Aliquippa306,PA306,150316,(724) 378-82586,,Physical Therapist306,16495117976,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US306,KAITLIN306,,BLAKELEY306,Individual306,3113 W LIBERTY AVE2,PITTSBURGH306,PA306,15216-25766,412-572-32236,,Physical Therapist306,"3113 W LIBERTY AVE, PITTSBURGH2",FALSE306
BCBS307,Blue Card PPO Basic307,PA307,Kaitlin307,M307,Blakeley307,,Novacare Rehabilitation307,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT307,3262 Green Garden Rd1,Aliquippa307,PA307,150317,(724) 378-82587,,Physical Therapist307,16495117977,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US307,KAITLIN307,,BLAKELEY307,Individual307,3114 W LIBERTY AVE1,PITTSBURGH307,PA307,15216-25767,412-572-32237,,Physical Therapist307,"3114 W LIBERTY AVE, PITTSBURGH1",FALSE307
BCBS308,Blue Card PPO Basic308,PA308,Kaitlin308,M308,Blakeley308,,Novacare Rehabilitation308,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT308,3262 Green Garden Rd2,Aliquippa308,PA308,150318,(724) 378-82588,,Physical Therapist308,16495117978,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US308,KAITLIN308,,BLAKELEY308,Individual308,3114 W LIBERTY AVE2,PITTSBURGH308,PA308,15216-25768,412-572-32238,,Physical Therapist308,"3114 W LIBERTY AVE, PITTSBURGH2",FALSE308
BCBS309,Blue Card PPO Basic309,PA309,Kaitlin309,M309,Blakeley309,,Novacare Rehabilitation309,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT309,3263 Green Garden Rd1,Aliquippa309,PA309,150319,(724) 378-82589,,Physical Therapist309,16495117979,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US309,KAITLIN309,,BLAKELEY309,Individual309,3115 W LIBERTY AVE1,PITTSBURGH309,PA309,15216-25769,412-572-32239,,Physical Therapist309,"3115 W LIBERTY AVE, PITTSBURGH1",FALSE309
BCBS310,Blue Card PPO Basic310,PA310,Kaitlin310,M310,Blakeley310,,Novacare Rehabilitation310,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT310,3263 Green Garden Rd2,Aliquippa310,PA310,150320,(724) 378-82590,,Physical Therapist310,16495117980,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US310,KAITLIN310,,BLAKELEY310,Individual310,3115 W LIBERTY AVE2,PITTSBURGH310,PA310,15216-25770,412-572-32240,,Physical Therapist310,"3115 W LIBERTY AVE, PITTSBURGH2",FALSE310
BCBS311,Blue Card PPO Basic311,PA311,Kaitlin311,M311,Blakeley311,,Novacare Rehabilitation311,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT311,3264 Green Garden Rd1,Aliquippa311,PA311,150321,(724) 378-82591,,Physical Therapist311,16495117981,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US311,KAITLIN311,,BLAKELEY311,Individual311,3116 W LIBERTY AVE1,PITTSBURGH311,PA311,15216-25771,412-572-32241,,Physical Therapist311,"3116 W LIBERTY AVE, PITTSBURGH1",FALSE311
BCBS312,Blue Card PPO Basic312,PA312,Kaitlin312,M312,Blakeley312,,Novacare Rehabilitation312,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT312,3264 Green Garden Rd2,Aliquippa312,PA312,150322,(724) 378-82592,,Physical Therapist312,16495117982,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US312,KAITLIN312,,BLAKELEY312,Individual312,3116 W LIBERTY AVE2,PITTSBURGH312,PA312,15216-25772,412-572-32242,,Physical Therapist312,"3116 W LIBERTY AVE, PITTSBURGH2",FALSE312
BCBS313,Blue Card PPO Basic313,PA313,Kaitlin313,M313,Blakeley313,,Novacare Rehabilitation313,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT313,3265 Green Garden Rd1,Aliquippa313,PA313,150323,(724) 378-82593,,Physical Therapist313,16495117983,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US313,KAITLIN313,,BLAKELEY313,Individual313,3117 W LIBERTY AVE1,PITTSBURGH313,PA313,15216-25773,412-572-32243,,Physical Therapist313,"3117 W LIBERTY AVE, PITTSBURGH1",FALSE313
BCBS314,Blue Card PPO Basic314,PA314,Kaitlin314,M314,Blakeley314,,Novacare Rehabilitation314,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT314,3265 Green Garden Rd2,Aliquippa314,PA314,150324,(724) 378-82594,,Physical Therapist314,16495117984,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US314,KAITLIN314,,BLAKELEY314,Individual314,3117 W LIBERTY AVE2,PITTSBURGH314,PA314,15216-25774,412-572-32244,,Physical Therapist314,"3117 W LIBERTY AVE, PITTSBURGH2",FALSE314
BCBS315,Blue Card PPO Basic315,PA315,Kaitlin315,M315,Blakeley315,,Novacare Rehabilitation315,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT315,3266 Green Garden Rd1,Aliquippa315,PA315,150325,(724) 378-82595,,Physical Therapist315,16495117985,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US315,KAITLIN315,,BLAKELEY315,Individual315,3118 W LIBERTY AVE1,PITTSBURGH315,PA315,15216-25775,412-572-32245,,Physical Therapist315,"3118 W LIBERTY AVE, PITTSBURGH1",FALSE315
BCBS316,Blue Card PPO Basic316,PA316,Kaitlin316,M316,Blakeley316,,Novacare Rehabilitation316,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT316,3266 Green Garden Rd2,Aliquippa316,PA316,150326,(724) 378-82596,,Physical Therapist316,16495117986,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117672,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US316,KAITLIN316,,BLAKELEY316,Individual316,3118 W LIBERTY AVE2,PITTSBURGH316,PA316,15216-25776,412-572-32246,,Physical Therapist316,"3118 W LIBERTY AVE, PITTSBURGH2",FALSE316
BCBS317,Blue Card PPO Basic317,PA317,Kaitlin317,M317,Blakeley317,,Novacare Rehabilitation317,http://provider.bcbs.com/provider/id/1310837/name/Kaitlin-M-Blakeley-PT317,3267 Green Garden Rd1,Aliquippa317,PA317,150327,(724) 378-82597,,Physical Therapist317,16495117987,https://npiregistry.cms.hhs.gov/registry/provider-view/16495117671,https://npiregistry.cms.hhs.gov/registry/search-results-table?first_name=Kaitlin&state=PA&last_name=Blakeley&country_code=US317,KAITLIN317,,BLAKELEY317,Individual317,3119 W LIBERTY AVE1,PITTSBURGH317,PA317,15216-25777,412-572-32247,,Physical Therapist317,"3119 W LIBERTY AVE, PITTSBURGH1",FALSE317
