company,plan_accepted,region,first_name,middle_name,last_name,degree,office_name,url,street_address,city,state,zip,phone,fax,speciality,npi.npi_id,npi.url,npi.search_url,npi.first_name,npi.middle_name,npi.last_name,npi.type,npi.street_address,npi.city,npi.state,npi.zip,npi.phone,npi.fax,npi.specialty,npi.full_address,accepting_new_patients
UnitedHealthcare251,Choice Plus251,PR251,Kazuma251,D251,Nakagawa251,MD251,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa251,Baldorioty 2021,Moca251,PR251,6761,80854359751,,Hospitalist251,18816745641,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA251,,NAKAGAWA251,Individual251,"1551 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU251,HI251,96813-24271,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care251,"1551 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A251
UnitedHealthcare252,Choice Plus252,PR252,Kazuma252,D252,Nakagawa252,MD252,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa252,Baldorioty 2022,Moca252,PR252,6761,80854359752,,Hospitalist252,18816745642,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA252,,NAKAGAWA252,Individual252,"1552 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU252,HI252,96813-24272,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care252,"1552 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A252
UnitedHealthcare253,Choice Plus253,PR253,Kazuma253,D253,Nakagawa253,MD253,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa253,Baldorioty 2023,Moca253,PR253,6761,80854359753,,Hospitalist253,18816745643,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA253,,NAKAGAWA253,Individual253,"1553 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU253,HI253,96813-24273,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care253,"1553 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A253
UnitedHealthcare254,Choice Plus254,PR254,Kazuma254,D254,Nakagawa254,MD254,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa254,Baldorioty 2024,Moca254,PR254,6761,80854359754,,Hospitalist254,18816745644,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA254,,NAKAGAWA254,Individual254,"1554 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU254,HI254,96813-24274,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care254,"1554 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A254
UnitedHealthcare255,Choice Plus255,PR255,Kazuma255,D255,Nakagawa255,MD255,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa255,Baldorioty 2025,Moca255,PR255,6761,80854359755,,Hospitalist255,18816745645,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA255,,NAKAGAWA255,Individual255,"1555 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU255,HI255,96813-24275,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care255,"1555 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A255
UnitedHealthcare256,Choice Plus256,PR256,Kazuma256,D256,Nakagawa256,MD256,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa256,Baldorioty 2026,Moca256,PR256,6761,80854359756,,Hospitalist256,18816745646,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA256,,NAKAGAWA256,Individual256,"1556 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU256,HI256,96813-24276,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care256,"1556 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A256
UnitedHealthcare257,Choice Plus257,PR257,Kazuma257,D257,Nakagawa257,MD257,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa257,Baldorioty 2027,Moca257,PR257,6761,80854359757,,Hospitalist257,18816745647,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA257,,NAKAGAWA257,Individual257,"1557 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU257,HI257,96813-24277,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care257,"1557 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A257
UnitedHealthcare258,Choice Plus258,PR258,Kazuma258,D258,Nakagawa258,MD258,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa258,Baldorioty 2028,Moca258,PR258,6761,80854359758,,Hospitalist258,18816745648,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA258,,NAKAGAWA258,Individual258,"1558 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU258,HI258,96813-24278,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care258,"1558 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A258
UnitedHealthcare259,Choice Plus259,PR259,Kazuma259,D259,Nakagawa259,MD259,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa259,Baldorioty 2029,Moca259,PR259,6761,80854359759,,Hospitalist259,18816745649,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA259,,NAKAGAWA259,Individual259,"1559 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU259,HI259,96813-24279,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care259,"1559 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A259
UnitedHealthcare260,Choice Plus260,PR260,Kazuma260,D260,Nakagawa260,MD260,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa260,Baldorioty 2030,Moca260,PR260,6761,80854359760,,Hospitalist260,18816745650,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA260,,NAKAGAWA260,Individual260,"1560 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU260,HI260,96813-24280,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care260,"1560 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A260
UnitedHealthcare261,Choice Plus261,PR261,Kazuma261,D261,Nakagawa261,MD261,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa261,Baldorioty 2031,Moca261,PR261,6761,80854359761,,Hospitalist261,18816745651,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA261,,NAKAGAWA261,Individual261,"1561 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU261,HI261,96813-24281,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care261,"1561 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A261
UnitedHealthcare262,Choice Plus262,PR262,Kazuma262,D262,Nakagawa262,MD262,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa262,Baldorioty 2032,Moca262,PR262,6761,80854359762,,Hospitalist262,18816745652,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA262,,NAKAGAWA262,Individual262,"1562 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU262,HI262,96813-24282,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care262,"1562 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A262
UnitedHealthcare263,Choice Plus263,PR263,Kazuma263,D263,Nakagawa263,MD263,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa263,Baldorioty 2033,Moca263,PR263,6761,80854359763,,Hospitalist263,18816745653,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA263,,NAKAGAWA263,Individual263,"1563 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU263,HI263,96813-24283,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care263,"1563 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A263
UnitedHealthcare264,Choice Plus264,PR264,Kazuma264,D264,Nakagawa264,MD264,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa264,Baldorioty 2034,Moca264,PR264,6761,80854359764,,Hospitalist264,18816745654,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA264,,NAKAGAWA264,Individual264,"1564 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU264,HI264,96813-24284,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care264,"1564 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A264
UnitedHealthcare265,Choice Plus265,PR265,Kazuma265,D265,Nakagawa265,MD265,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa265,Baldorioty 2035,Moca265,PR265,6761,80854359765,,Hospitalist265,18816745655,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA265,,NAKAGAWA265,Individual265,"1565 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU265,HI265,96813-24285,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care265,"1565 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A265
UnitedHealthcare266,Choice Plus266,PR266,Kazuma266,D266,Nakagawa266,MD266,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa266,Baldorioty 2036,Moca266,PR266,6761,80854359766,,Hospitalist266,18816745656,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA266,,NAKAGAWA266,Individual266,"1566 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU266,HI266,96813-24286,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care266,"1566 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A266
UnitedHealthcare267,Choice Plus267,PR267,Kazuma267,D267,Nakagawa267,MD267,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa267,Baldorioty 2037,Moca267,PR267,6761,80854359767,,Hospitalist267,18816745657,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA267,,NAKAGAWA267,Individual267,"1567 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU267,HI267,96813-24287,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care267,"1567 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A267
UnitedHealthcare268,Choice Plus268,PR268,Kazuma268,D268,Nakagawa268,MD268,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa268,Baldorioty 2038,Moca268,PR268,6761,80854359768,,Hospitalist268,18816745658,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA268,,NAKAGAWA268,Individual268,"1568 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU268,HI268,96813-24288,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care268,"1568 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A268
UnitedHealthcare269,Choice Plus269,PR269,Kazuma269,D269,Nakagawa269,MD269,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa269,Baldorioty 2039,Moca269,PR269,6761,80854359769,,Hospitalist269,18816745659,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA269,,NAKAGAWA269,Individual269,"1569 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU269,HI269,96813-24289,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care269,"1569 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A269
UnitedHealthcare270,Choice Plus270,PR270,Kazuma270,D270,Nakagawa270,MD270,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa270,Baldorioty 2040,Moca270,PR270,6761,80854359770,,Hospitalist270,18816745660,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA270,,NAKAGAWA270,Individual270,"1570 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU270,HI270,96813-24290,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care270,"1570 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A270
UnitedHealthcare271,Choice Plus271,PR271,Kazuma271,D271,Nakagawa271,MD271,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa271,Baldorioty 2041,Moca271,PR271,6761,80854359771,,Hospitalist271,18816745661,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA271,,NAKAGAWA271,Individual271,"1571 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU271,HI271,96813-24291,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care271,"1571 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A271
UnitedHealthcare272,Choice Plus272,PR272,Kazuma272,D272,Nakagawa272,MD272,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa272,Baldorioty 2042,Moca272,PR272,6761,80854359772,,Hospitalist272,18816745662,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA272,,NAKAGAWA272,Individual272,"1572 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU272,HI272,96813-24292,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care272,"1572 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A272
UnitedHealthcare273,Choice Plus273,PR273,Kazuma273,D273,Nakagawa273,MD273,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa273,Baldorioty 2043,Moca273,PR273,6761,80854359773,,Hospitalist273,18816745663,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA273,,NAKAGAWA273,Individual273,"1573 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU273,HI273,96813-24293,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care273,"1573 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A273
UnitedHealthcare274,Choice Plus274,PR274,Kazuma274,D274,Nakagawa274,MD274,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa274,Baldorioty 2044,Moca274,PR274,6761,80854359774,,Hospitalist274,18816745664,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA274,,NAKAGAWA274,Individual274,"1574 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU274,HI274,96813-24294,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care274,"1574 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A274
UnitedHealthcare275,Choice Plus275,PR275,Kazuma275,D275,Nakagawa275,MD275,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa275,Baldorioty 2045,Moca275,PR275,6761,80854359775,,Hospitalist275,18816745665,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA275,,NAKAGAWA275,Individual275,"1575 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU275,HI275,96813-24295,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care275,"1575 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A275
UnitedHealthcare276,Choice Plus276,PR276,Kazuma276,D276,Nakagawa276,MD276,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa276,Baldorioty 2046,Moca276,PR276,6761,80854359776,,Hospitalist276,18816745666,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA276,,NAKAGAWA276,Individual276,"1576 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU276,HI276,96813-24296,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care276,"1576 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A276
UnitedHealthcare277,Choice Plus277,PR277,Kazuma277,D277,Nakagawa277,MD277,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa277,Baldorioty 2047,Moca277,PR277,6761,80854359777,,Hospitalist277,18816745667,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA277,,NAKAGAWA277,Individual277,"1577 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU277,HI277,96813-24297,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care277,"1577 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A277
UnitedHealthcare278,Choice Plus278,PR278,Kazuma278,D278,Nakagawa278,MD278,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa278,Baldorioty 2048,Moca278,PR278,6761,80854359778,,Hospitalist278,18816745668,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA278,,NAKAGAWA278,Individual278,"1578 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU278,HI278,96813-24298,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care278,"1578 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A278
UnitedHealthcare279,Choice Plus279,PR279,Kazuma279,D279,Nakagawa279,MD279,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa279,Baldorioty 2049,Moca279,PR279,6761,80854359779,,Hospitalist279,18816745669,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA279,,NAKAGAWA279,Individual279,"1579 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU279,HI279,96813-24299,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care279,"1579 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A279
UnitedHealthcare280,Choice Plus280,PR280,Kazuma280,D280,Nakagawa280,MD280,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa280,Baldorioty 2050,Moca280,PR280,6761,80854359780,,Hospitalist280,18816745670,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA280,,NAKAGAWA280,Individual280,"1580 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU280,HI280,96813-24300,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care280,"1580 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A280
UnitedHealthcare281,Choice Plus281,PR281,Kazuma281,D281,Nakagawa281,MD281,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa281,Baldorioty 2051,Moca281,PR281,6761,80854359781,,Hospitalist281,18816745671,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA281,,NAKAGAWA281,Individual281,"1581 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU281,HI281,96813-24301,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care281,"1581 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A281
UnitedHealthcare282,Choice Plus282,PR282,Kazuma282,D282,Nakagawa282,MD282,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa282,Baldorioty 2052,Moca282,PR282,6761,80854359782,,Hospitalist282,18816745672,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA282,,NAKAGAWA282,Individual282,"1582 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU282,HI282,96813-24302,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care282,"1582 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A282
UnitedHealthcare283,Choice Plus283,PR283,Kazuma283,D283,Nakagawa283,MD283,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa283,Baldorioty 2053,Moca283,PR283,6761,80854359783,,Hospitalist283,18816745673,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA283,,NAKAGAWA283,Individual283,"1583 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU283,HI283,96813-24303,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care283,"1583 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A283
UnitedHealthcare284,Choice Plus284,PR284,Kazuma284,D284,Nakagawa284,MD284,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa284,Baldorioty 2054,Moca284,PR284,6761,80854359784,,Hospitalist284,18816745674,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA284,,NAKAGAWA284,Individual284,"1584 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU284,HI284,96813-24304,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care284,"1584 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A284
UnitedHealthcare285,Choice Plus285,PR285,Kazuma285,D285,Nakagawa285,MD285,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa285,Baldorioty 2055,Moca285,PR285,6761,80854359785,,Hospitalist285,18816745675,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA285,,NAKAGAWA285,Individual285,"1585 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU285,HI285,96813-24305,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care285,"1585 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A285
UnitedHealthcare286,Choice Plus286,PR286,Kazuma286,D286,Nakagawa286,MD286,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa286,Baldorioty 2056,Moca286,PR286,6761,80854359786,,Hospitalist286,18816745676,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA286,,NAKAGAWA286,Individual286,"1586 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU286,HI286,96813-24306,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care286,"1586 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A286
UnitedHealthcare287,Choice Plus287,PR287,Kazuma287,D287,Nakagawa287,MD287,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa287,Baldorioty 2057,Moca287,PR287,6761,80854359787,,Hospitalist287,18816745677,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA287,,NAKAGAWA287,Individual287,"1587 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU287,HI287,96813-24307,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care287,"1587 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A287
UnitedHealthcare288,Choice Plus288,PR288,Kazuma288,D288,Nakagawa288,MD288,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa288,Baldorioty 2058,Moca288,PR288,6761,80854359788,,Hospitalist288,18816745678,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA288,,NAKAGAWA288,Individual288,"1588 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU288,HI288,96813-24308,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care288,"1588 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A288
UnitedHealthcare289,Choice Plus289,PR289,Kazuma289,D289,Nakagawa289,MD289,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa289,Baldorioty 2059,Moca289,PR289,6761,80854359789,,Hospitalist289,18816745679,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA289,,NAKAGAWA289,Individual289,"1589 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU289,HI289,96813-24309,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care289,"1589 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A289
UnitedHealthcare290,Choice Plus290,PR290,Kazuma290,D290,Nakagawa290,MD290,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa290,Baldorioty 2060,Moca290,PR290,6761,80854359790,,Hospitalist290,18816745680,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA290,,NAKAGAWA290,Individual290,"1590 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU290,HI290,96813-24310,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care290,"1590 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A290
